Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 521802;15;mar-17;15;mar-17;3275;387;75;colones;202,500.00;1;-1;0;26,325.00;0;0;28,111.78;0
FA 521876;15;mar-17;7;mar-17;712;379;1;colones;5,371.65;1;-1;0;0;0;0;1,074.51;0
FA 521881;15;mar-17;15;abr-17;2043;336;12;colones;9,600.00;1;-1;0;0;0;0;1,410.64;0
FA 521881;15;mar-17;15;abr-17;2043;314;7;colones;18,304.16;1;-1;0;2,379.54;0;0;8,252.03;0
FA 521882;15;mar-17;15;abr-17;2042;336;11;colones;8,800.00;1;-1;0;0;0;0;1,293.09;0
FA 521884;15;mar-17;15;abr-17;1591;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 521884;15;mar-17;15;abr-17;1591;325;12;colones;19,176.00;1;-1;0;0;0;0;9,578.27;0
FA 521903;15;mar-17;15;abr-17;3230;335;2;colones;5,068.00;1;-1;0;0;0;0;1,601.87;0
FA 521906;15;mar-17;15;abr-17;2041;336;12;colones;9,600.00;1;-1;0;0;0;0;1,410.65;0
FA 521915;15;mar-17;25;may-17;201;376;18;colones;89,175.60;1;-1;0;0;0;0;17,830.15;0
FA 521915;15;mar-17;25;may-17;201;379;18;colones;96,689.70;1;-1;0;0;0;0;19,341.23;0
FA 521963;15;mar-17;15;mar-17;2710;377;8;colones;99,944.00;1;-1;0;0;0;0;9,998.33;0
FA 521979;15;mar-17;15;abr-17;132;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.53;0
FA 522014;15;mar-17;15;abr-17;1612;348;6;colones;7,650.00;1;-1;0;994.5;0;0;9.807.500;0
FA 522102;16;mar-17;16;abr-17;327;377;1;colones;12,765.00;1;-1;0;0;0;0;1,521.79;0
FA 522209;16;mar-17;16;abr-17;131;308;6;colones;49,770.00;1;-1;0;6,470.10;0;0;22,648.57;0
FA 522217;16;mar-17;15;abr-17;638;329;20;colones;20,500.00;1;-1;0;0;0;0;8,922.68;0
FA 522217;16;mar-17;15;abr-17;638;321;20;colones;18,600.00;1;-1;0;0;0;0;8,043.32;0
FA 522230;16;mar-17;16;mar-17;3604;382;30;colones;54,150.00;1;-1;0;0;0;0;12,532.76;0
FA 522280;16;mar-17;15;abr-17;2007;310;1;colones;5,800.00;1;-1;0;754;0;0;2,024.96;0
FA 522280;16;mar-17;15;abr-17;2007;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 522420;17;mar-17;17;abr-17;3275;387;75;colones;202,500.00;1;-1;0;26,325.00;0;0;69,364.54;0
FA 522551;17;mar-17;2;may-17;571;376;12;colones;59,450.40;1;-1;0;0;0;0;11,886.77;0
FA 522560;18;mar-17;18;abr-17;1558;389;5;colones;43,245.00;1;-1;0;5,621.85;0;0;11,897.53;0
FA 522637;20;mar-17;19;abr-17;447;341;17;colones;3,757.00;1;-1;0;0;0;0;2,390.36;0
FA 522650;20;mar-17;20;abr-17;2321;316;6;colones;12,762.00;1;-1;0;0;0;0;4,762.08;0
FA 522650;20;mar-17;20;abr-17;2321;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 522650;20;mar-17;20;abr-17;2321;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 522662;20;mar-17;20;may-17;346;348;24;colones;30,600.00;1;-1;0;3,978.00;0;0;3,923.00;0
FA 522672;20;mar-17;20;jun-17;395;382;12;colones;21,617.16;1;-1;0;0;0;0;4,970.27;0
FA 522685;20;mar-17;21;mar-17;2213;376;1;colones;4,954.20;1;-1;0;0;0;0;9.905.600;0
FA 522730;20;mar-17;5;may-17;377;343;25;colones;6,887.50;1;-1;0;0;0;0;3,673.80;0
FA 522837;20;mar-17;20;abr-17;569;376;4;colones;19,816.80;1;-1;0;0;0;0;3,962.26;0
FA 522843;20;mar-17;20;abr-17;1640;345;12;colones;2,652.00;1;-1;0;0;0;0;1,655.09;0
FA 522863;20;mar-17;19;abr-17;2326;310;2;colones;11,600.00;1;-1;0;1,508.00;0;0;4,049.92;0
FA 522944;21;mar-17;19;jun-17;232;379;12;colones;65,940.00;1;-1;0;0;0;0;14,374.36;0
FA 522956;21;mar-17;21;abr-17;950;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 522956;21;mar-17;21;abr-17;950;338;50;colones;3,400.00;1;-1;0;0;0;0;1,593.49;0
FA 523023;21;mar-17;21;abr-17;1646;348;48;colones;61,200.00;1;-1;0;7,956.00;0;0;7,845.99;0
FA 523056;21;mar-17;21;abr-17;1237;303;3;colones;796.5;1;-1;0;103.55;0;0;1.577.600;0
FA 523125;21;mar-17;21;abr-17;361;308;2;colones;15,760.50;1;-1;0;2,048.86;0;0;6,720.03;0
FA 523159;21;mar-17;21;abr-17;92;345;8;colones;1,768.00;1;-1;0;0;0;0;1,103.39;0
FA 523159;21;mar-17;21;abr-17;92;329;10;colones;10,250.00;1;-1;0;0;0;0;4,461.34;0
FA 523159;21;mar-17;21;abr-17;92;319;6;colones;7,068.00;1;-1;0;0;0;0;3,181.55;0
FA 523159;21;mar-17;21;abr-17;92;321;10;colones;9,300.00;1;-1;0;0;0;0;4,021.66;0
FA 523159;21;mar-17;21;abr-17;92;325;10;colones;15,980.00;1;-1;0;0;0;0;7,981.90;0
FA 523175;21;mar-17;22;mar-17;2329;382;12;colones;21,617.16;1;-1;0;0;0;0;5,092.70;0
FA 523235;22;mar-17;22;abr-17;3716;376;4;colones;19,816.80;1;-1;0;0;0;0;3,962.25;0
FA 523262;22;mar-17;22;abr-17;364;384;14;colones;27,655.18;1;-1;0;0;0;0;4,642.58;0
FA 523280;22;mar-17;23;mar-17;3154;355;1;colones;4,670.00;1;-1;0;0;0;0;5.563.300;0
FA 523280;22;mar-17;23;mar-17;3154;382;2;colones;3,602.86;1;-1;0;0;0;0;8.487.800;0
FA 523280;22;mar-17;23;mar-17;3154;379;3;colones;16,114.95;1;-1;0;0;0;0;3,223.54;0
FA 523280;22;mar-17;23;mar-17;3154;376;4;colones;19,816.80;1;-1;0;0;0;0;3,962.26;0
FA 523310;22;mar-17;22;abr-17;2345;313;1;colones;12,999.60;1;-1;0;1,689.95;0;0;4,941.66;0
FA 523310;22;mar-17;22;abr-17;2345;302;48;colones;11,879.04;1;-1;0;1,544.28;0;0;4,556.44;0
FA 523317;22;mar-17;22;abr-17;653;344;12;colones;2,325.60;1;-1;0;0;0;0;1,311.19;0
FA 523317;22;mar-17;22;abr-17;653;345;12;colones;2,519.40;1;-1;0;0;0;0;1,522.49;0
FA 523330;22;mar-17;21;abr-17;2110;382;6;colones;10,808.58;1;-1;0;0;0;0;2,546.35;0
FA 523335;22;mar-17;22;mar-17;2710;377;4;colones;49,972.00;1;-1;0;0;0;0;4,999.90;0
FA 523403;22;mar-17;22;abr-17;627;376;6;colones;29,725.20;1;-1;0;0;0;0;5,943.38;0
FA 523423;22;mar-17;22;abr-17;3223;310;1;colones;5,800.00;1;-1;0;754;0;0;2,024.96;0
FA 523458;22;mar-17;20;jun-17;232;379;12;colones;65,940.00;1;-1;0;0;0;0;14,374.36;0
FA 523472;22;mar-17;22;abr-17;856;321;12;colones;11,160.00;1;-1;0;0;0;0;4,826.00;0
FA 523472;22;mar-17;22;abr-17;856;324;12;colones;15,708.00;1;-1;0;0;0;0;5,208.25;0
FA 523472;22;mar-17;22;abr-17;856;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 523505;23;mar-17;23;abr-17;368;348;6;colones;7,650.00;1;-1;0;994.5;0;0;9.807.500;0
FA 523557;23;mar-17;23;abr-17;364;360;1;colones;3,020.00;1;-1;0;0;0;0;6.113.000;0
FA 523739;23;mar-17;23;abr-17;1074;344;12;colones;2,448.00;1;-1;0;0;0;0;1,433.59;0
FA 523801;24;mar-17;24;abr-17;1351;309;3;colones;35,385.00;1;-1;0;4,600.05;0;0;15,924.61;0
FA 523894;24;mar-17;24;abr-17;133;348;12;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.50;0
FA 523986;24;mar-17;24;may-17;1622;343;6;colones;1,740.00;1;-1;0;0;0;0;9.687.100;0
FA 523986;24;mar-17;24;may-17;1622;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 523986;24;mar-17;24;may-17;1622;344;12;colones;2,448.00;1;-1;0;0;0;0;1,433.59;0
FA 524029;24;mar-17;24;abr-17;1417;310;2;colones;11,600.00;1;-1;0;1,508.00;0;0;4,049.92;0
FA 524036;24;mar-17;23;may-17;184;389;3;colones;24,807.00;1;-1;0;3,224.91;0;0;5,998.52;0
FA 524143;27;mar-17;27;abr-17;3157;371;5;colones;20,875.00;1;-1;0;2,713.75;0;0;3,984.49;0
FA 524149;27;mar-17;27;jun-17;395;382;12;colones;21,617.16;1;-1;0;0;0;0;5,092.70;0
FA 524149;27;mar-17;27;jun-17;395;376;8;colones;39,633.60;1;-1;0;0;0;0;7,924.51;0
FA 524153;27;mar-17;27;abr-17;3706;329;2;colones;2,050.00;1;-1;0;0;0;0;8.922.700;0
FA 524176;27;mar-17;27;abr-17;1026;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 524176;27;mar-17;27;abr-17;1026;321;12;colones;11,160.00;1;-1;0;0;0;0;4,825.99;0
FA 524181;27;mar-17;27;abr-17;80;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 524195;27;mar-17;27;abr-17;1244;329;24;colones;22,140.00;1;-1;0;0;0;0;8,247.21;0
FA 524196;27;mar-17;27;abr-17;1244;316;5;colones;9,571.50;1;-1;0;0;0;0;2,904.90;0
FA 524197;27;mar-17;27;abr-17;1244;329;12;colones;11,070.00;1;-1;0;0;0;0;4,123.61;0
FA 524205;27;mar-17;27;abr-17;668;379;2;colones;10,743.30;1;-1;0;0;0;0;2,149.03;0
FA 524236;27;mar-17;27;abr-17;642;329;4;colones;4,100.00;1;-1;0;0;0;0;1,784.54;0
FA 524247;27;mar-17;27;abr-17;1612;379;12;colones;64,459.80;1;-1;0;0;0;0;12,894.16;0
FA 524255;27;mar-17;27;abr-17;3182;379;6;colones;32,229.90;1;-1;0;0;0;0;6,447.08;0
FA 524317;27;mar-17;27;abr-17;272;378;6;colones;43,602.00;1;-1;0;0;0;0;6,541.20;0
FA 524328;27;mar-17;25;feb-17;2762;329;24;colones;24,600.00;1;-1;0;0;0;0;10,707.21;0
FA 524464;28;mar-17;28;abr-17;1836;388;4;colones;21,408.00;1;-1;0;2,783.04;0;0;7,948.70;0
FA 524466;28;mar-17;28;abr-17;83;319;12;colones;14,136.00;1;-1;0;0;0;0;6,363.11;0
FA 524474;28;mar-17;28;abr-17;1254;359;25;colones;58,750.00;1;-1;0;0;0;0;9,249.31;0
FA 524503;28;mar-17;28;abr-17;1722;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 524571;28;mar-17;27;abr-17;957;382;20;colones;36,028.60;1;-1;0;0;0;0;8,487.84;0
FA 524619;29;mar-17;29;abr-17;3625;374;2;colones;6,148.10;1;-1;0;799.25;0;0;1,045.18;0
FA 524641;29;mar-17;29;abr-17;1452;379;6;colones;32,229.90;1;-1;0;0;0;0;6,447.08;0
FA 524648;29;mar-17;29;abr-17;534;344;36;colones;7,344.00;1;-1;0;0;0;0;4,300.76;0
FA 524648;29;mar-17;29;abr-17;534;345;34;colones;7,514.00;1;-1;0;0;0;0;4,689.43;0
FA 524678;29;mar-17;29;abr-17;1254;359;11;colones;25,850.00;1;-1;0;0;0;0;4,143.70;0
FA 524700;29;mar-17;27;jun-17;232;373;5;colones;15,010.00;1;-1;0;1,951.30;0;0;2,253.55;0
FA 524750;29;mar-17;29;abr-17;2007;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 524857;29;mar-17;29;abr-17;3639;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 524872;29;mar-17;29;abr-17;975;382;10;colones;19,580.00;1;-1;0;0;0;0;5,809.62;0
FA 524971;30;mar-17;30;abr-17;1191;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.52;0
FA 525010;30;mar-17;30;abr-17;2019;325;12;colones;19,176.00;1;-1;0;0;0;0;9,578.27;0
FA 525153;30;mar-17;31;may-17;283;305;12;colones;5,664.00;1;-1;0;736.32;0;0;2,884.70;0
FA 525204;31;mar-17;30;abr-17;1890;314;3;colones;5,700.00;1;-1;0;741;0;0;1,513.81;0
FA 525207;31;mar-17;30;abr-17;2005;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.76;0
FA 525207;31;mar-17;30;abr-17;2005;310;1;colones;5,800.00;1;-1;0;754;0;0;2,024.96;0
FA 525211;31;mar-17;31;mar-17;2985;335;1;colones;2,534.00;1;-1;0;0;0;0;8.009.400;0
FA 525217;31;mar-17;30;abr-17;1558;389;4;colones;34,596.00;1;-1;0;4,497.48;0;0;9,518.03;0
FA 525232;31;mar-17;30;abr-17;1191;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.53;0
FA 525250;31;mar-17;30;abr-17;1191;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.76;0
FA 525329;31;mar-17;30;abr-17;1191;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 525331;31;mar-17;30;abr-17;1237;303;6;colones;1,593.00;1;-1;0;207.09;0;0;3.155.300;0
FA 525340;31;mar-17;30;abr-17;430;327;25;colones;31,250.00;1;-1;0;0;0;0;10,414.70;0
FA 525463;3;abr-17;3;may-17;3467;310;1;colones;5,220.00;1;-1;0;678.6;0;0;1,444.96;0
FA 525486;3;abr-17;3;may-17;80;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 525486;3;abr-17;3;may-17;80;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 525521;3;abr-17;3;jun-17;3691;341;30;colones;5,411.10;2;-1;0;0;0;0;2,794.12;0
FA 525550;3;abr-17;3;may-17;936;379;4;colones;21,486.60;1;-1;0;0;0;0;4,298.05;0
FA 525550;3;abr-17;3;may-17;936;376;4;colones;19,816.80;1;-1;0;0;0;0;3,962.25;0
FA 525557;3;abr-17;3;jun-17;3691;341;30;colones;5,411.10;2;33;0;0;0;0;2,821.17;0
FA 525630;3;abr-17;3;jul-17;1473;321;24;colones;22,320.00;1;-1;0;0;0;0;9,651.99;0
FA 525630;3;abr-17;3;jul-17;1473;348;48;colones;61,200.00;1;-1;0;7,956.00;0;0;7,845.99;0
FA 525663;3;abr-17;3;may-17;3157;319;6;colones;7,068.00;1;-1;0;0;0;0;3,198.95;0
FA 525681;3;abr-17;3;may-17;2069;348;1;colones;1,275.00;1;-1;0;165.75;0;0;1.634.600;0
FA 525716;4;abr-17;4;may-17;2355;377;6;colones;76,590.00;1;-1;0;0;0;0;9,130.67;0
FA 525723;4;abr-17;4;may-17;1422;321;12;colones;11,394.00;1;-1;0;0;0;0;5,059.99;0
FA 525745;4;abr-17;4;may-17;3639;310;2;colones;11,600.00;1;-1;0;1,508.00;0;0;4,049.92;0
FA 525792;4;abr-17;4;may-17;2296;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.76;0
FA 525819;4;abr-17;4;abr-17;1242;348;12;colones;14,535.00;1;-1;0;1,889.55;0;0;1,196.50;0
FA 525820;4;abr-17;4;may-17;1356;316;3;colones;6,381.00;1;-1;0;0;0;0;2,303.43;0
FA 525838;4;abr-17;4;may-17;1398;376;21;colones;104,038.20;1;-1;0;0;0;0;20,801.84;0
FA 525988;4;abr-17;4;may-17;1356;344;30;colones;6,120.00;1;-1;0;0;0;0;3,758.19;0
FA 526034;5;abr-17;4;jul-17;283;305;12;colones;5,664.00;1;59;0;736.32;0;0;2,884.70;0
FA 526065;5;abr-17;5;may-17;3178;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.76;0
FA 526118;5;abr-17;5;may-17;2045;336;12;colones;17,496.00;1;-1;0;0;0;0;9,927.97;0
FA 526149;5;abr-17;5;may-17;3126;341;10;colones;2,210.00;1;-1;0;0;0;0;1,409.82;0
FA 526174;5;abr-17;5;abr-17;3471;322;6;colones;6,600.00;1;-1;0;0;0;0;1,621.52;0
FA 526174;5;abr-17;5;abr-17;3471;348;12;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.50;0
FA 526230;5;abr-17;5;may-17;1001;348;6;colones;7,267.50;1;-1;0;944.77;0;0;5.982.500;0
FA 526230;5;abr-17;5;may-17;1001;388;2;colones;10,168.80;1;-1;0;1,321.94;0;0;3,651.14;0
FA 526231;5;abr-17;5;may-17;285;356;2;colones;23,718.00;1;-1;0;0;0;0;4,567.50;0
FA 526427;6;abr-17;6;may-17;859;316;6;colones;12,762.00;1;-1;0;0;0;0;4,606.86;0
FA 526444;6;abr-17;6;may-17;132;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.53;0
FA 526444;6;abr-17;6;may-17;132;309;3;colones;35,385.00;1;-1;0;4,600.05;0;0;15,924.61;0
FA 526513;6;abr-17;6;may-17;1422;310;3;colones;19,333.32;1;-1;0;2,513.33;0;0;8,008.20;0
FA 526581;6;abr-17;6;may-17;1074;344;12;colones;2,448.00;1;-1;0;0;0;0;1,503.28;0
FA 526696;7;abr-17;7;may-17;207;348;24;colones;30,600.00;1;-1;0;3,978.00;0;0;3,923.00;0
FA 526699;7;abr-17;7;jun-17;3691;341;30;colones;5,411.10;2;-1;0;0;0;0;2,821.17;0
FA 526705;7;abr-17;7;may-17;1365;367;48;colones;72,432.00;1;-1;0;0;0;0;12,452.39;0
FA 526732;7;abr-17;7;may-17;3042;321;1;colones;930;1;-1;0;0;0;0;4.021.700;0
FA 526732;7;abr-17;7;may-17;3042;348;1;colones;1,275.00;1;-1;0;165.75;0;0;1.634.600;0
FA 526742;7;abr-17;7;abr-17;2205;336;6;colones;8,310.60;1;-1;0;0;0;0;4,526.59;0
FA 526742;7;abr-17;7;abr-17;2205;338;50;colones;3,230.00;1;-1;0;0;0;0;1,423.49;0
FA 526747;7;abr-17;7;may-17;3512;314;5;colones;9,025.00;1;-1;0;1,173.25;0;0;2,048.01;0
FA 526788;7;abr-17;22;jun-17;831;336;48;dolares;30,862.02;2;-1;0;0;0;0;5.899.100;0
FA 526788;7;abr-17;22;jun-17;831;314;32;dolares;45,519.20;2;-1;0;0;0;0;8.665.000;0
FA 526788;7;abr-17;22;jun-17;831;348;24;dolares;28,950.21;2;-1;0;0;0;0;2,273.21;0
FA 526794;7;abr-17;7;may-17;133;348;8;colones;10,200.00;1;-1;0;1,326.00;0;0;1,307.67;0
FA 526857;7;abr-17;7;may-17;547;341;20;colones;4,420.00;1;-1;0;0;0;0;2,819.64;0
FA 526867;7;abr-17;7;may-17;1894;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 526867;7;abr-17;7;may-17;1894;321;12;colones;11,160.00;1;-1;0;0;0;0;4,826.00;0
FA 526881;7;abr-17;7;may-17;3316;356;12;colones;135,180.00;1;-1;0;0;0;0;20,276.66;0
FA 526933;7;abr-17;7;abr-17;3638;338;50;colones;3,400.00;1;-1;0;0;0;0;1,593.49;0
FA 526963;8;abr-17;8;may-17;1717;308;1;colones;7,861.50;1;-1;0;1,021.99;0;0;3,341.26;0
FA 527010;10;abr-17;10;jun-17;3691;341;60;colones;10,822.20;2;-1;0;0;0;0;5,642.34;0
FA 527055;10;abr-17;10;may-17;133;348;8;colones;10,200.00;1;-1;0;1,326.00;0;0;1,307.67;0
FA 527103;10;abr-17;9;jun-17;377;341;6;colones;1,259.70;1;-1;0;0;0;0;7.795.900;0
FA 527120;10;abr-17;10;may-17;1763;340;6;colones;1,259.70;1;-1;0;0;0;0;7.776.500;0
FA 527157;10;abr-17;10;may-17;3039;321;10;colones;9,300.00;1;-1;0;0;0;0;4,021.66;0
FA 527162;10;abr-17;10;may-17;3605;314;1;colones;1,900.00;1;-1;0;247;0;0;5.046.000;0
FA 527188;10;abr-17;10;may-17;1191;302;50;colones;7,627.50;1;-1;0;991.58;0;0;-0.21;0
FA 527270;17;abr-17;17;may-17;3720;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 527270;17;abr-17;17;may-17;3720;329;6;colones;6,150.00;1;-1;0;0;0;0;2,676.80;0
FA 527281;17;abr-17;17;jul-17;3023;383;3;colones;16,485.00;1;-1;0;0;0;0;3,171.00;0
FA 527281;17;abr-17;17;jul-17;3023;387;6;colones;32,118.00;1;-1;0;4,175.34;0;0;25,818.41;0
FA 527281;17;abr-17;17;jul-17;3023;388;6;colones;32,112.00;1;-1;0;4,174.56;0;0;12,559.03;0
FA 527281;17;abr-17;17;jul-17;3023;382;6;colones;10,808.58;1;-1;0;0;0;0;2,698.14;0
FA 527315;17;abr-17;17;may-17;1351;348;48;colones;61,200.00;1;-1;0;7,956.00;0;0;7,845.99;0
FA 527376;17;abr-17;17;may-17;80;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 527383;17;abr-17;17;may-17;3275;387;40;colones;108,000.00;1;-1;0;14,040.00;0;0;66,002.73;0
FA 527400;17;abr-17;17;jul-17;395;376;3;colones;14,862.60;1;-1;0;0;0;0;2,971.69;0
FA 527567;18;abr-17;18;may-17;207;348;12;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.50;0
FA 527585;18;abr-17;18;may-17;957;388;3;colones;16,056.00;1;-1;0;2,087.28;0;0;6,279.52;0
FA 527585;18;abr-17;18;may-17;957;376;6;colones;29,725.20;1;-1;0;0;0;0;5,943.38;0
FA 527601;18;abr-17;18;may-17;14;382;30;colones;54,042.90;1;-1;0;0;0;0;13,490.72;0
FA 527603;18;abr-17;18;may-17;13;382;30;colones;54,042.90;1;-1;0;0;0;0;13,490.72;0
FA 527670;18;abr-17;18;abr-17;1242;348;6;colones;7,267.50;1;-1;0;944.78;0;0;5.982.500;0
FA 527704;18;abr-17;18;may-17;201;355;10;colones;46,700.00;1;-1;0;0;0;0;5,563.31;0
FA 527739;18;abr-17;18;may-17;994;329;12;colones;11,685.00;1;-1;0;0;0;0;4,738.61;0
FA 527739;18;abr-17;18;may-17;994;316;6;colones;12,123.90;1;-1;0;0;0;0;3,968.76;0
FA 527751;18;abr-17;18;may-17;2034;308;3;colones;24,885.00;1;-1;0;3,235.05;0;0;11,324.29;0
FA 527782;18;abr-17;18;may-17;3572;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.53;0
FA 527823;18;abr-17;18;may-17;2045;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.76;0
FA 527843;18;abr-17;18;may-17;1267;341;4;colones;884;1;-1;0;0;0;0;5.639.300;0
FA 527881;18;abr-17;18;jun-17;369;321;6;colones;5,580.00;1;-1;0;0;0;0;2,413.00;0
FA 527881;18;abr-17;18;jun-17;369;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 527919;19;abr-17;19;may-17;3753;348;6;colones;7,650.00;1;-1;0;994.5;0;0;9.807.500;0
FA 527937;19;abr-17;19;may-17;3435;382;50;colones;90,071.50;1;-1;0;0;0;0;22,484.54;0
FA 527945;19;abr-17;19;may-17;3753;303;8;colones;2,360.00;1;-1;0;306.8;0;0;6.567.000;0
FA 527945;19;abr-17;19;may-17;3753;304;8;colones;2,360.00;1;-1;0;306.8;0;0;6.449.000;0
FA 527945;19;abr-17;19;may-17;3753;305;8;colones;2,360.00;1;-1;0;306.8;0;0;5.071.300;0
FA 528078;19;abr-17;19;may-17;856;321;12;colones;11,160.00;1;-1;0;0;0;0;4,825.99;0
FA 528092;19;abr-17;19;may-17;331;335;5;colones;12,670.00;1;-1;0;0;0;0;4,004.68;0
FA 528099;19;abr-17;19;may-17;2235;325;75;colones;119,850.00;1;-1;0;0;0;0;59,840.87;0
FA 528099;19;abr-17;19;may-17;2235;328;50;colones;89,250.00;1;-1;0;0;0;0;46,921.42;0
FA 528099;19;abr-17;19;may-17;2235;334;100;colones;137,700.00;1;-1;0;0;0;0;69,867.66;0
FA 528183;19;abr-17;19;may-17;201;347;3;colones;50,601.60;1;-1;0;6,578.21;0;0;8,601.60;0
FA 528187;19;abr-17;19;may-17;798;384;6;colones;12,330.00;1;-1;0;0;0;0;2,467.00;0
FA 528187;19;abr-17;19;may-17;798;359;12;colones;29,592.00;1;-1;0;0;0;0;5,916.00;0
FA 528195;19;abr-17;19;may-17;828;329;12;colones;11,685.00;1;-1;0;0;0;0;4,738.61;0
FA 528202;19;abr-17;19;may-17;426;376;3;colones;14,862.60;1;-1;0;0;0;0;2,971.69;0
FA 528204;19;abr-17;19;may-17;1330;379;6;colones;32,229.90;1;-1;0;0;0;0;6,447.07;0
FA 528204;19;abr-17;19;may-17;1330;376;6;colones;29,725.20;1;-1;0;0;0;0;5,943.38;0
FA 528238;20;abr-17;20;may-17;859;316;4;colones;8,508.00;1;-1;0;0;0;0;3,071.24;0
FA 528249;20;abr-17;20;may-17;1442;382;4;colones;7,205.72;1;-1;0;0;0;0;1,798.76;0
FA 528252;20;abr-17;20;may-17;1400;310;1;colones;5,800.00;1;-1;0;754;0;0;2,024.96;0
FA 528266;20;abr-17;20;may-17;3757;328;24;colones;42,840.00;1;-1;0;0;0;0;22,522.28;0
FA 528312;20;abr-17;20;may-17;325;377;4;colones;51,060.00;1;-1;0;0;0;0;6,085.81;0
FA 528316;20;abr-17;20;may-17;3108;329;6;colones;6,474.00;1;-1;0;0;0;0;3,000.80;0
FA 528424;20;abr-17;20;may-17;2019;321;24;colones;22,320.00;1;-1;0;0;0;0;9,651.99;0
FA 528424;20;abr-17;20;may-17;2019;330;4;colones;17,440.00;1;-1;0;0;0;0;6,102.73;0
FA 528475;20;abr-17;20;may-17;384;327;12;colones;15,000.00;1;-1;0;0;0;0;4,999.06;0
FA 528532;20;abr-17;20;may-17;1351;309;2;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.40;0
FA 528536;20;abr-17;20;may-17;2080;321;8;colones;7,068.00;1;-1;0;0;0;0;2,845.33;0
FA 528579;20;abr-17;20;may-17;1591;329;12;colones;12,300.00;1;-1;0;0;0;0;5,353.61;0
FA 528579;20;abr-17;20;may-17;1591;321;12;colones;11,160.00;1;-1;0;0;0;0;4,825.99;0
FA 528668;21;abr-17;21;may-17;1562;310;1;colones;5,800.00;1;-1;0;754;0;0;2,024.96;0
FA 528674;21;abr-17;21;may-17;1418;348;12;colones;14,535.00;1;-1;0;1,889.55;0;0;1,196.50;0
FA 528680;21;abr-17;21;may-17;932;313;1;dolares;13,181.30;1;-1;0;1,713.57;0;0;5,135.30;0
FA 528727;21;abr-17;21;may-17;584;348;20;colones;25,500.00;1;-1;0;3,315.00;0;0;3,269.16;0
FA 528727;21;abr-17;21;may-17;584;329;20;colones;20,500.00;1;-1;0;0;0;0;8,922.68;0
FA 528745;21;abr-17;21;abr-17;3124;348;6;colones;7,650.00;1;-1;0;994.5;0;0;9.807.500;0
FA 528750;21;abr-17;21;may-17;3275;387;50;colones;135,000.00;1;-1;0;17,550.00;0;0;81,444.26;0
FA 528892;22;abr-17;22;may-17;482;382;4;colones;7,205.72;1;-1;0;0;0;0;1,798.76;0
FA 528892;22;abr-17;22;may-17;482;388;4;colones;21,408.00;1;-1;0;2,783.04;0;0;8,372.69;0
FA 528892;22;abr-17;22;may-17;482;371;5;colones;20,875.00;1;-1;0;2,713.75;0;0;3,984.49;0
FA 528952;24;abr-17;24;may-17;3771;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
